employee_id,date,status
2167,2024-01-05,Present
2167,2024-01-06,Absent
2167,2024-01-07,Absent
2167,2024-01-08,Present
2167,2024-01-09,Work From Home
2167,2024-01-10,Present
2168,2024-01-01,Absent
2168,2024-01-02,Present
2168,2024-01-03,Work From Home
2168,2024-01-04,Work From Home
2168,2024-01-05,Present
2168,2024-01-06,Absent
2168,2024-01-07,Absent
2168,2024-01-08,Absent
2168,2024-01-09,Present
2168,2024-01-10,Present
2169,2024-01-01,Present
2169,2024-01-02,Absent
2169,2024-01-03,Absent
2169,2024-01-04,Work From Home
2169,2024-01-05,Work From Home
2169,2024-01-06,Work From Home
2169,2024-01-07,Work From Home
2169,2024-01-08,Absent
2169,2024-01-09,Present
2169,2024-01-10,Work From Home
2170,2024-01-01,Absent
2170,2024-01-02,Present
2170,2024-01-03,Absent
2170,2024-01-04,Absent
2170,2024-01-05,Work From Home
2170,2024-01-06,Present
2170,2024-01-07,Present
2170,2024-01-08,Present
2170,2024-01-09,Present
2170,2024-01-10,Work From Home
2171,2024-01-01,Work From Home
2171,2024-01-02,Work From Home
2171,2024-01-03,Absent
2171,2024-01-04,Absent
2171,2024-01-05,Present
2171,2024-01-06,Work From Home
2171,2024-01-07,Present
2171,2024-01-08,Present
2171,2024-01-09,Present
2171,2024-01-10,Present
2172,2024-01-01,Present
2172,2024-01-02,Absent
2172,2024-01-03,Work From Home
2172,2024-01-04,Present
2172,2024-01-05,Work From Home
2172,2024-01-06,Work From Home
2172,2024-01-07,Absent
2172,2024-01-08,Present
2172,2024-01-09,Present
2172,2024-01-10,Work From Home
2173,2024-01-01,Absent
2173,2024-01-02,Present
2173,2024-01-03,Absent
2173,2024-01-04,Present
2173,2024-01-05,Work From Home
2173,2024-01-06,Absent
2173,2024-01-07,Present
2173,2024-01-08,Absent
2173,2024-01-09,Work From Home
2173,2024-01-10,Work From Home
2174,2024-01-01,Work From Home
2174,2024-01-02,Present
2174,2024-01-03,Present
2174,2024-01-04,Absent
2174,2024-01-05,Absent
2174,2024-01-06,Absent
2174,2024-01-07,Work From Home
2174,2024-01-08,Work From Home
2174,2024-01-09,Work From Home
2174,2024-01-10,Present
2175,2024-01-01,Work From Home
2175,2024-01-02,Absent
2175,2024-01-03,Present
2175,2024-01-04,Work From Home
2175,2024-01-05,Present
2175,2024-01-06,Work From Home
2175,2024-01-07,Work From Home
2175,2024-01-08,Present
2175,2024-01-09,Present
2175,2024-01-10,Work From Home
2176,2024-01-01,Present
2176,2024-01-02,Present
2176,2024-01-03,Present
2176,2024-01-04,Work From Home
2176,2024-01-05,Present
2176,2024-01-06,Present
2176,2024-01-07,Present
2176,2024-01-08,Absent
2176,2024-01-09,Present
2176,2024-01-10,Present
2177,2024-01-01,Present
2177,2024-01-02,Work From Home
2177,2024-01-03,Present
2177,2024-01-04,Present
2177,2024-01-05,Work From Home
2177,2024-01-06,Present
2177,2024-01-07,Work From Home
2177,2024-01-08,Work From Home
2177,2024-01-09,Absent
2177,2024-01-10,Present
2178,2024-01-01,Present
2178,2024-01-02,Absent
2178,2024-01-03,Work From Home
2178,2024-01-04,Absent
2178,2024-01-05,Present
2178,2024-01-06,Work From Home
2178,2024-01-07,Present
2178,2024-01-08,Work From Home
2178,2024-01-09,Work From Home
2178,2024-01-10,Absent
2179,2024-01-01,Work From Home
2179,2024-01-02,Present
2179,2024-01-03,Absent
2179,2024-01-04,Work From Home
2179,2024-01-05,Work From Home
2179,2024-01-06,Present
2179,2024-01-07,Present
2179,2024-01-08,Work From Home
2179,2024-01-09,Present
2179,2024-01-10,Absent
2180,2024-01-01,Work From Home
2180,2024-01-02,Absent
2180,2024-01-03,Absent
2180,2024-01-04,Work From Home
2180,2024-01-05,Present
2180,2024-01-06,Present
2180,2024-01-07,Present
2180,2024-01-08,Absent
2180,2024-01-09,Work From Home
2180,2024-01-10,Work From Home
2181,2024-01-01,Work From Home
2181,2024-01-02,Work From Home
2181,2024-01-03,Absent
2181,2024-01-04,Absent
2181,2024-01-05,Present
2181,2024-01-06,Absent
2181,2024-01-07,Work From Home
2181,2024-01-08,Present
2181,2024-01-09,Present
2181,2024-01-10,Present
2182,2024-01-01,Work From Home
2182,2024-01-02,Work From Home
2182,2024-01-03,Present
2182,2024-01-04,Present
2182,2024-01-05,Work From Home
2182,2024-01-06,Present
2182,2024-01-07,Present
2182,2024-01-08,Work From Home
2182,2024-01-09,Absent
2182,2024-01-10,Absent
2183,2024-01-01,Absent
2183,2024-01-02,Work From Home
2183,2024-01-03,Present
2183,2024-01-04,Absent
2183,2024-01-05,Absent
2183,2024-01-06,Present
2183,2024-01-07,Work From Home
2183,2024-01-08,Absent
2183,2024-01-09,Absent
2183,2024-01-10,Present
2184,2024-01-01,Absent
2184,2024-01-02,Present
2184,2024-01-03,Work From Home
2184,2024-01-04,Work From Home
2184,2024-01-05,Work From Home
2184,2024-01-06,Absent
2184,2024-01-07,Work From Home
2184,2024-01-08,Work From Home
2184,2024-01-09,Present
2184,2024-01-10,Present
2185,2024-01-01,Work From Home
2185,2024-01-02,Absent
2185,2024-01-03,Present
2185,2024-01-04,Present
2185,2024-01-05,Absent
2185,2024-01-06,Absent
2185,2024-01-07,Work From Home
2185,2024-01-08,Work From Home
2185,2024-01-09,Absent
2185,2024-01-10,Work From Home
2186,2024-01-01,Work From Home
2186,2024-01-02,Present
2186,2024-01-03,Absent
2186,2024-01-04,Absent
2186,2024-01-05,Absent
2186,2024-01-06,Present
2186,2024-01-07,Work From Home
2186,2024-01-08,Work From Home
2186,2024-01-09,Present
2186,2024-01-10,Absent
2187,2024-01-01,Work From Home
2187,2024-01-02,Present
2187,2024-01-03,Present
2187,2024-01-04,Absent
2187,2024-01-05,Work From Home
2187,2024-01-06,Present
2187,2024-01-07,Present
2187,2024-01-08,Work From Home
2187,2024-01-09,Absent
2187,2024-01-10,Work From Home
2188,2024-01-01,Absent
2188,2024-01-02,Work From Home
2188,2024-01-03,Work From Home
2188,2024-01-04,Present
2188,2024-01-05,Present
2188,2024-01-06,Absent
2188,2024-01-07,Present
2188,2024-01-08,Work From Home
2188,2024-01-09,Absent
2188,2024-01-10,Absent
2189,2024-01-01,Present
2189,2024-01-02,Work From Home
2189,2024-01-03,Work From Home
2189,2024-01-04,Work From Home
2189,2024-01-05,Absent
2189,2024-01-06,Present
2189,2024-01-07,Present
2189,2024-01-08,Work From Home
2189,2024-01-09,Work From Home
2189,2024-01-10,Present
2190,2024-01-01,Absent
2190,2024-01-02,Absent
2190,2024-01-03,Work From Home
2190,2024-01-04,Present
2190,2024-01-05,Absent
2190,2024-01-06,Work From Home
2190,2024-01-07,Work From Home
2190,2024-01-08,Work From Home
2190,2024-01-09,Present
2190,2024-01-10,Absent
2191,2024-01-01,Present
2191,2024-01-02,Absent
2191,2024-01-03,Present
2191,2024-01-04,Present
2191,2024-01-05,Present
2191,2024-01-06,Work From Home
2191,2024-01-07,Absent
2191,2024-01-08,Work From Home
2191,2024-01-09,Absent
2191,2024-01-10,Present
2192,2024-01-01,Absent
2192,2024-01-02,Present
2192,2024-01-03,Absent
2192,2024-01-04,Absent
2192,2024-01-05,Work From Home
2192,2024-01-06,Absent
2192,2024-01-07,Present
2192,2024-01-08,Present
2192,2024-01-09,Absent
2192,2024-01-10,Absent
2193,2024-01-01,Work From Home
2193,2024-01-02,Absent
2193,2024-01-03,Work From Home
2193,2024-01-04,Absent
2193,2024-01-05,Absent
2193,2024-01-06,Absent
2193,2024-01-07,Present
2193,2024-01-08,Work From Home
2193,2024-01-09,Present
2193,2024-01-10,Present
2194,2024-01-01,Absent
2194,2024-01-02,Present
2194,2024-01-03,Present
2194,2024-01-04,Present
2194,2024-01-05,Absent
2194,2024-01-06,Present
2194,2024-01-07,Work From Home
2194,2024-01-08,Present
2194,2024-01-09,Present
2194,2024-01-10,Work From Home
2195,2024-01-01,Work From Home
2195,2024-01-02,Absent
2195,2024-01-03,Absent
2195,2024-01-04,Work From Home
2195,2024-01-05,Absent
2195,2024-01-06,Present
2195,2024-01-07,Absent
2195,2024-01-08,Absent
2195,2024-01-09,Work From Home
2195,2024-01-10,Absent
2196,2024-01-01,Present
2196,2024-01-02,Work From Home
2196,2024-01-03,Work From Home
2196,2024-01-04,Present
2196,2024-01-05,Present
2196,2024-01-06,Present
2196,2024-01-07,Absent
2196,2024-01-08,Absent
2196,2024-01-09,Work From Home
2196,2024-01-10,Work From Home
2197,2024-01-01,Present
2197,2024-01-02,Present
2197,2024-01-03,Present
2197,2024-01-04,Work From Home
2197,2024-01-05,Absent
2197,2024-01-06,Work From Home
2197,2024-01-07,Absent
2197,2024-01-08,Work From Home
2197,2024-01-09,Work From Home
2197,2024-01-10,Present
2198,2024-01-01,Present
2198,2024-01-02,Present
2198,2024-01-03,Work From Home
2198,2024-01-04,Work From Home
2198,2024-01-05,Absent
2198,2024-01-06,Absent
2198,2024-01-07,Absent
2198,2024-01-08,Work From Home
2198,2024-01-09,Present
2198,2024-01-10,Work From Home
2199,2024-01-01,Absent
2199,2024-01-02,Present
2199,2024-01-03,Present
2199,2024-01-04,Absent
2199,2024-01-05,Present
2199,2024-01-06,Present
2199,2024-01-07,Present
2199,2024-01-08,Absent
2199,2024-01-09,Absent
2199,2024-01-10,Work From Home
2200,2024-01-01,Absent
2200,2024-01-02,Work From Home
2200,2024-01-03,Absent
2200,2024-01-04,Absent
2200,2024-01-05,Absent
2200,2024-01-06,Present
2200,2024-01-07,Work From Home
2200,2024-01-08,Present
2200,2024-01-09,Absent
2200,2024-01-10,Work From Home
2201,2024-01-01,Present
2201,2024-01-02,Work From Home
2201,2024-01-03,Present
2201,2024-01-04,Present
2201,2024-01-05,Work From Home
2201,2024-01-06,Work From Home
2201,2024-01-07,Absent
2201,2024-01-08,Present
2201,2024-01-09,Work From Home
2201,2024-01-10,Absent
2202,2024-01-01,Work From Home
2202,2024-01-02,Absent
2202,2024-01-03,Work From Home
2202,2024-01-04,Absent
2202,2024-01-05,Absent
2202,2024-01-06,Work From Home
2202,2024-01-07,Work From Home
2202,2024-01-08,Present
2202,2024-01-09,Present
2202,2024-01-10,Present
2203,2024-01-01,Absent
2203,2024-01-02,Present
2203,2024-01-03,Work From Home
2203,2024-01-04,Absent
2203,2024-01-05,Absent
2203,2024-01-06,Present
2203,2024-01-07,Present
2203,2024-01-08,Present
2203,2024-01-09,Absent
2203,2024-01-10,Absent
2204,2024-01-01,Absent
2204,2024-01-02,Present
2204,2024-01-03,Work From Home
2204,2024-01-04,Absent
2204,2024-01-05,Work From Home
2204,2024-01-06,Work From Home
2204,2024-01-07,Present
2204,2024-01-08,Present
2204,2024-01-09,Absent
2204,2024-01-10,Present
2205,2024-01-01,Present
2205,2024-01-02,Work From Home
2205,2024-01-03,Absent
2205,2024-01-04,Absent
2205,2024-01-05,Present
2205,2024-01-06,Absent
2205,2024-01-07,Work From Home
2205,2024-01-08,Absent
2205,2024-01-09,Absent
2205,2024-01-10,Absent
2206,2024-01-01,Absent
2206,2024-01-02,Absent
2206,2024-01-03,Absent
2206,2024-01-04,Absent
2206,2024-01-05,Present
2206,2024-01-06,Present
2206,2024-01-07,Absent
2206,2024-01-08,Work From Home
2206,2024-01-09,Absent
2206,2024-01-10,Work From Home
2207,2024-01-01,Present
2207,2024-01-02,Work From Home
2207,2024-01-03,Absent
2207,2024-01-04,Absent
2207,2024-01-05,Present
2207,2024-01-06,Work From Home
2207,2024-01-07,Present
2207,2024-01-08,Work From Home
2207,2024-01-09,Present
2207,2024-01-10,Present
2208,2024-01-01,Present
2208,2024-01-02,Work From Home
2208,2024-01-03,Present
2208,2024-01-04,Work From Home
2208,2024-01-05,Present
2208,2024-01-06,Work From Home
2208,2024-01-07,Present
2208,2024-01-08,Present
2208,2024-01-09,Work From Home
2208,2024-01-10,Present
2209,2024-01-01,Work From Home
2209,2024-01-02,Present
2209,2024-01-03,Absent
2209,2024-01-04,Work From Home
2209,2024-01-05,Present
2209,2024-01-06,Present
2209,2024-01-07,Present
2209,2024-01-08,Absent
2209,2024-01-09,Work From Home
2209,2024-01-10,Present
2210,2024-01-01,Work From Home
2210,2024-01-02,Absent
2210,2024-01-03,Work From Home
2210,2024-01-04,Work From Home
2210,2024-01-05,Work From Home
2210,2024-01-06,Present
2210,2024-01-07,Present
2210,2024-01-08,Work From Home
2210,2024-01-09,Absent
2210,2024-01-10,Absent
2211,2024-01-01,Work From Home
2211,2024-01-02,Work From Home
2211,2024-01-03,Present
2211,2024-01-04,Present
2211,2024-01-05,Work From Home
2211,2024-01-06,Present
2211,2024-01-07,Work From Home
2211,2024-01-08,Absent
2211,2024-01-09,Absent
2211,2024-01-10,Work From Home
2212,2024-01-01,Absent
2212,2024-01-02,Present
2212,2024-01-03,Work From Home
2212,2024-01-04,Present
2212,2024-01-05,Work From Home
2212,2024-01-06,Present
2212,2024-01-07,Work From Home
2212,2024-01-08,Present
2212,2024-01-09,Present
2212,2024-01-10,Absent
2213,2024-01-01,Absent
2213,2024-01-02,Absent
2213,2024-01-03,Absent
2213,2024-01-04,Absent
2213,2024-01-05,Present
2213,2024-01-06,Present
2213,2024-01-07,Absent
2213,2024-01-08,Absent
2213,2024-01-09,Present
2213,2024-01-10,Work From Home
2214,2024-01-01,Absent
2214,2024-01-02,Work From Home
2214,2024-01-03,Work From Home
2214,2024-01-04,Work From Home
2214,2024-01-05,Absent
2214,2024-01-06,Work From Home
2214,2024-01-07,Work From Home
2214,2024-01-08,Present
2214,2024-01-09,Absent
2214,2024-01-10,Present
2215,2024-01-01,Present
2215,2024-01-02,Absent
2215,2024-01-03,Work From Home
2215,2024-01-04,Present
2215,2024-01-05,Absent
2215,2024-01-06,Absent
2215,2024-01-07,Present
2215,2024-01-08,Work From Home
2215,2024-01-09,Absent
2215,2024-01-10,Work From Home
2216,2024-01-01,Absent
2216,2024-01-02,Present
2216,2024-01-03,Present
2216,2024-01-04,Absent
2216,2024-01-05,Work From Home
2216,2024-01-06,Work From Home
2216,2024-01-07,Present
2216,2024-01-08,Present
2216,2024-01-09,Absent
2216,2024-01-10,Work From Home
2217,2024-01-01,Work From Home
2217,2024-01-02,Work From Home
2217,2024-01-03,Absent
2217,2024-01-04,Present
2217,2024-01-05,Work From Home
2217,2024-01-06,Work From Home
2217,2024-01-07,Work From Home
2217,2024-01-08,Work From Home
2217,2024-01-09,Work From Home
2217,2024-01-10,Absent
2218,2024-01-01,Work From Home
2218,2024-01-02,Absent
2218,2024-01-03,Absent
2218,2024-01-04,Absent
2218,2024-01-05,Work From Home
2218,2024-01-06,Present
2218,2024-01-07,Work From Home
2218,2024-01-08,Absent
2218,2024-01-09,Absent
2218,2024-01-10,Absent
2219,2024-01-01,Present
2219,2024-01-02,Absent
2219,2024-01-03,Absent
2219,2024-01-04,Work From Home
2219,2024-01-05,Present
2219,2024-01-06,Work From Home
2219,2024-01-07,Work From Home
2219,2024-01-08,Present
2219,2024-01-09,Absent
2219,2024-01-10,Work From Home
2220,2024-01-01,Absent
2220,2024-01-02,Present
2220,2024-01-03,Present
2220,2024-01-04,Present
2220,2024-01-05,Absent
2220,2024-01-06,Absent
2220,2024-01-07,Absent
2220,2024-01-08,Work From Home
2220,2024-01-09,Present
2220,2024-01-10,Work From Home
2221,2024-01-01,Absent
2221,2024-01-02,Present
2221,2024-01-03,Present
2221,2024-01-04,Work From Home
2221,2024-01-05,Present
2221,2024-01-06,Work From Home
2221,2024-01-07,Absent
2221,2024-01-08,Present
2221,2024-01-09,Absent
2221,2024-01-10,Absent
2222,2024-01-01,Absent
2222,2024-01-02,Present
2222,2024-01-03,Work From Home
2222,2024-01-04,Absent
2222,2024-01-05,Absent
2222,2024-01-06,Absent
2222,2024-01-07,Absent
2222,2024-01-08,Absent
2222,2024-01-09,Work From Home
2222,2024-01-10,Present
2223,2024-01-01,Present
2223,2024-01-02,Present
2223,2024-01-03,Present
2223,2024-01-04,Absent
2223,2024-01-05,Work From Home
2223,2024-01-06,Work From Home
2223,2024-01-07,Absent
2223,2024-01-08,Absent
2223,2024-01-09,Work From Home
2223,2024-01-10,Work From Home
2224,2024-01-01,Present
2224,2024-01-02,Work From Home
2224,2024-01-03,Absent
2224,2024-01-04,Present
2224,2024-01-05,Absent
2224,2024-01-06,Present
2224,2024-01-07,Present
2224,2024-01-08,Absent
2224,2024-01-09,Present
2224,2024-01-10,Absent
2225,2024-01-01,Present
2225,2024-01-02,Absent
2225,2024-01-03,Absent
2225,2024-01-04,Absent
2225,2024-01-05,Present
2225,2024-01-06,Present
2225,2024-01-07,Absent
2225,2024-01-08,Work From Home
2225,2024-01-09,Work From Home
2225,2024-01-10,Work From Home
2226,2024-01-01,Absent
2226,2024-01-02,Present
2226,2024-01-03,Absent
2226,2024-01-04,Work From Home
2226,2024-01-05,Work From Home
2226,2024-01-06,Present
2226,2024-01-07,Present
2226,2024-01-08,Absent
2226,2024-01-09,Absent
2226,2024-01-10,Work From Home
2227,2024-01-01,Work From Home
2227,2024-01-02,Present
2227,2024-01-03,Work From Home
2227,2024-01-04,Absent
2227,2024-01-05,Present
2227,2024-01-06,Present
2227,2024-01-07,Work From Home
2227,2024-01-08,Work From Home
2227,2024-01-09,Present
2227,2024-01-10,Present
2228,2024-01-01,Absent
2228,2024-01-02,Present
2228,2024-01-03,Present
2228,2024-01-04,Present
2228,2024-01-05,Present
2228,2024-01-06,Absent
2228,2024-01-07,Absent
2228,2024-01-08,Present
2228,2024-01-09,Present
2228,2024-01-10,Work From Home
2229,2024-01-01,Present
2229,2024-01-02,Absent
2229,2024-01-03,Absent
2229,2024-01-04,Work From Home
2229,2024-01-05,Present
2229,2024-01-06,Present
2229,2024-01-07,Work From Home
2229,2024-01-08,Absent
2229,2024-01-09,Present
2229,2024-01-10,Present
2230,2024-01-01,Absent
2230,2024-01-02,Present
2230,2024-01-03,Work From Home
2230,2024-01-04,Work From Home
2230,2024-01-05,Work From Home
2230,2024-01-06,Present
2230,2024-01-07,Work From Home
2230,2024-01-08,Work From Home
2230,2024-01-09,Absent
2230,2024-01-10,Work From Home
2231,2024-01-01,Present
2231,2024-01-02,Work From Home
2231,2024-01-03,Absent
2231,2024-01-04,Work From Home
2231,2024-01-05,Absent
2231,2024-01-06,Absent
2231,2024-01-07,Absent
2231,2024-01-08,Work From Home
2231,2024-01-09,Present
2231,2024-01-10,Present
2232,2024-01-01,Absent
2232,2024-01-02,Absent
2232,2024-01-03,Present
2232,2024-01-04,Present
2232,2024-01-05,Present
2232,2024-01-06,Absent
2232,2024-01-07,Work From Home
2232,2024-01-08,Absent
2232,2024-01-09,Absent
2232,2024-01-10,Present
2233,2024-01-01,Present
2233,2024-01-02,Absent
2233,2024-01-03,Absent
2233,2024-01-04,Absent
2233,2024-01-05,Absent
2233,2024-01-06,Work From Home
2233,2024-01-07,Present
2233,2024-01-08,Present
2233,2024-01-09,Work From Home
2233,2024-01-10,Present
2234,2024-01-01,Work From Home
2234,2024-01-02,Absent
2234,2024-01-03,Absent
2234,2024-01-04,Present
2234,2024-01-05,Present
2234,2024-01-06,Absent
2234,2024-01-07,Absent
2234,2024-01-08,Work From Home
2234,2024-01-09,Work From Home
2234,2024-01-10,Present
2235,2024-01-01,Present
2235,2024-01-02,Absent
2235,2024-01-03,Present
2235,2024-01-04,Present
2235,2024-01-05,Work From Home
2235,2024-01-06,Absent
2235,2024-01-07,Absent
2235,2024-01-08,Absent
2235,2024-01-09,Present
2235,2024-01-10,Work From Home
2236,2024-01-01,Absent
2236,2024-01-02,Absent
2236,2024-01-03,Absent
2236,2024-01-04,Absent
2236,2024-01-05,Absent
2236,2024-01-06,Work From Home
2236,2024-01-07,Work From Home
2236,2024-01-08,Work From Home
2236,2024-01-09,Absent
2236,2024-01-10,Absent
2237,2024-01-01,Work From Home
2237,2024-01-02,Work From Home
2237,2024-01-03,Work From Home
2237,2024-01-04,Work From Home
2237,2024-01-05,Present
2237,2024-01-06,Absent
2237,2024-01-07,Present
2237,2024-01-08,Present
2237,2024-01-09,Work From Home
2237,2024-01-10,Present
2238,2024-01-01,Present
2238,2024-01-02,Work From Home
2238,2024-01-03,Absent
2238,2024-01-04,Absent
2238,2024-01-05,Work From Home
2238,2024-01-06,Present
2238,2024-01-07,Work From Home
2238,2024-01-08,Absent
2238,2024-01-09,Absent
2238,2024-01-10,Absent
2239,2024-01-01,Present
2239,2024-01-02,Present
2239,2024-01-03,Work From Home
2239,2024-01-04,Work From Home
2239,2024-01-05,Present
2239,2024-01-06,Work From Home
2239,2024-01-07,Absent
2239,2024-01-08,Absent
2239,2024-01-09,Absent
2239,2024-01-10,Present
2240,2024-01-01,Present
2240,2024-01-02,Work From Home
2240,2024-01-03,Present
2240,2024-01-04,Present
2240,2024-01-05,Absent
2240,2024-01-06,Work From Home
2240,2024-01-07,Absent
2240,2024-01-08,Absent
2240,2024-01-09,Work From Home
2240,2024-01-10,Work From Home
2241,2024-01-01,Present
2241,2024-01-02,Work From Home
2241,2024-01-03,Work From Home
2241,2024-01-04,Present
2241,2024-01-05,Work From Home
2241,2024-01-06,Absent
2241,2024-01-07,Absent
2241,2024-01-08,Present
2241,2024-01-09,Absent
2241,2024-01-10,Absent
2242,2024-01-01,Work From Home
2242,2024-01-02,Work From Home
2242,2024-01-03,Absent
2242,2024-01-04,Present
2242,2024-01-05,Present
2242,2024-01-06,Absent
2242,2024-01-07,Work From Home
2242,2024-01-08,Present
2242,2024-01-09,Absent
2242,2024-01-10,Present
2243,2024-01-01,Work From Home
2243,2024-01-02,Present
2243,2024-01-03,Absent
2243,2024-01-04,Work From Home
2243,2024-01-05,Present
2243,2024-01-06,Absent
2243,2024-01-07,Present
2243,2024-01-08,Absent
2243,2024-01-09,Work From Home
2243,2024-01-10,Absent
2244,2024-01-01,Absent
2244,2024-01-02,Work From Home
2244,2024-01-03,Absent
2244,2024-01-04,Present
2244,2024-01-05,Absent
2244,2024-01-06,Present
2244,2024-01-07,Present
2244,2024-01-08,Work From Home
2244,2024-01-09,Work From Home
2244,2024-01-10,Absent
2245,2024-01-01,Present
2245,2024-01-02,Work From Home
2245,2024-01-03,Absent
2245,2024-01-04,Present
2245,2024-01-05,Work From Home
2245,2024-01-06,Present
2245,2024-01-07,Present
2245,2024-01-08,Work From Home
2245,2024-01-09,Work From Home
2245,2024-01-10,Present
2246,2024-01-01,Present
2246,2024-01-02,Present
2246,2024-01-03,Present
2246,2024-01-04,Absent
2246,2024-01-05,Work From Home
2246,2024-01-06,Work From Home
2246,2024-01-07,Present
2246,2024-01-08,Work From Home
2246,2024-01-09,Present
2246,2024-01-10,Work From Home
2247,2024-01-01,Absent
2247,2024-01-02,Work From Home
2247,2024-01-03,Work From Home
2247,2024-01-04,Work From Home
2247,2024-01-05,Present
2247,2024-01-06,Present
2247,2024-01-07,Work From Home
2247,2024-01-08,Absent
2247,2024-01-09,Present
2247,2024-01-10,Absent
2248,2024-01-01,Absent
2248,2024-01-02,Work From Home
2248,2024-01-03,Work From Home
2248,2024-01-04,Absent
2248,2024-01-05,Work From Home
2248,2024-01-06,Work From Home
2248,2024-01-07,Absent
2248,2024-01-08,Present
2248,2024-01-09,Present
2248,2024-01-10,Present
2249,2024-01-01,Absent
2249,2024-01-02,Absent
2249,2024-01-03,Absent
2249,2024-01-04,Absent
2249,2024-01-05,Absent
2249,2024-01-06,Present
2249,2024-01-07,Absent
2249,2024-01-08,Absent
2249,2024-01-09,Work From Home
2249,2024-01-10,Absent
2250,2024-01-01,Absent
2250,2024-01-02,Absent
2250,2024-01-03,Present
2250,2024-01-04,Present
2250,2024-01-05,Work From Home
2250,2024-01-06,Present
2250,2024-01-07,Work From Home
2250,2024-01-08,Present
2250,2024-01-09,Absent
2250,2024-01-10,Absent
2251,2024-01-01,Absent
2251,2024-01-02,Present
2251,2024-01-03,Present
2251,2024-01-04,Absent
2251,2024-01-05,Present
2251,2024-01-06,Work From Home
2251,2024-01-07,Absent
2251,2024-01-08,Absent
2251,2024-01-09,Present
2251,2024-01-10,Present
2252,2024-01-01,Present
2252,2024-01-02,Absent
2252,2024-01-03,Work From Home
2252,2024-01-04,Work From Home
2252,2024-01-05,Absent
2252,2024-01-06,Work From Home
2252,2024-01-07,Absent
2252,2024-01-08,Work From Home
2252,2024-01-09,Present
2252,2024-01-10,Absent
2253,2024-01-01,Present
2253,2024-01-02,Work From Home
2253,2024-01-03,Absent
2253,2024-01-04,Absent
2253,2024-01-05,Present
2253,2024-01-06,Absent
2253,2024-01-07,Absent
2253,2024-01-08,Work From Home
2253,2024-01-09,Work From Home
2253,2024-01-10,Work From Home
2254,2024-01-01,Absent
2254,2024-01-02,Absent
2254,2024-01-03,Present
2254,2024-01-04,Work From Home
2254,2024-01-05,Absent
2254,2024-01-06,Absent
2254,2024-01-07,Work From Home
2254,2024-01-08,Work From Home
2254,2024-01-09,Present
2254,2024-01-10,Present
2255,2024-01-01,Absent
2255,2024-01-02,Present
2255,2024-01-03,Present
2255,2024-01-04,Present
2255,2024-01-05,Work From Home
2255,2024-01-06,Present
2255,2024-01-07,Absent
2255,2024-01-08,Absent
2255,2024-01-09,Present
2255,2024-01-10,Absent
2256,2024-01-01,Present
2256,2024-01-02,Absent
2256,2024-01-03,Absent
2256,2024-01-04,Absent
2256,2024-01-05,Absent
2256,2024-01-06,Work From Home
2256,2024-01-07,Absent
2256,2024-01-08,Present
2256,2024-01-09,Work From Home
2256,2024-01-10,Work From Home
2257,2024-01-01,Absent
2257,2024-01-02,Absent
2257,2024-01-03,Work From Home
2257,2024-01-04,Work From Home
2257,2024-01-05,Present
2257,2024-01-06,Absent
2257,2024-01-07,Work From Home
2257,2024-01-08,Absent
2257,2024-01-09,Present
2257,2024-01-10,Present
2258,2024-01-01,Absent
2258,2024-01-02,Absent
2258,2024-01-03,Work From Home
2258,2024-01-04,Work From Home
2258,2024-01-05,Present
2258,2024-01-06,Absent
2258,2024-01-07,Work From Home
2258,2024-01-08,Work From Home
2258,2024-01-09,Absent
2258,2024-01-10,Absent
2259,2024-01-01,Present
2259,2024-01-02,Present
2259,2024-01-03,Work From Home
2259,2024-01-04,Present
2259,2024-01-05,Absent
2259,2024-01-06,Present
2259,2024-01-07,Work From Home
2259,2024-01-08,Present
2259,2024-01-09,Work From Home
2259,2024-01-10,Work From Home
2260,2024-01-01,Absent
2260,2024-01-02,Absent
2260,2024-01-03,Absent
2260,2024-01-04,Absent
2260,2024-01-05,Absent
2260,2024-01-06,Present
2260,2024-01-07,Absent
2260,2024-01-08,Work From Home
2260,2024-01-09,Absent
2260,2024-01-10,Absent
2261,2024-01-01,Present
2261,2024-01-02,Work From Home
2261,2024-01-03,Work From Home
2261,2024-01-04,Work From Home
2261,2024-01-05,Present
2261,2024-01-06,Work From Home
2261,2024-01-07,Present
2261,2024-01-08,Absent
2261,2024-01-09,Work From Home
2261,2024-01-10,Work From Home
2262,2024-01-01,Absent
2262,2024-01-02,Work From Home
2262,2024-01-03,Present
2262,2024-01-04,Present
2262,2024-01-05,Present
2262,2024-01-06,Absent
2262,2024-01-07,Work From Home
2262,2024-01-08,Work From Home
2262,2024-01-09,Work From Home
2262,2024-01-10,Work From Home
2263,2024-01-01,Present
2263,2024-01-02,Absent
2263,2024-01-03,Present
2263,2024-01-04,Work From Home
2263,2024-01-05,Absent
2263,2024-01-06,Present
2263,2024-01-07,Work From Home
2263,2024-01-08,Absent
2263,2024-01-09,Work From Home
2263,2024-01-10,Work From Home
2264,2024-01-01,Absent
2264,2024-01-02,Present
2264,2024-01-03,Present
2264,2024-01-04,Work From Home
2264,2024-01-05,Work From Home
2264,2024-01-06,Work From Home
2264,2024-01-07,Absent
2264,2024-01-08,Present
2264,2024-01-09,Present
2264,2024-01-10,Work From Home
2265,2024-01-01,Absent
2265,2024-01-02,Present
